run_id,local_order_id,text_order_id,request_sequence,encoded_request_id,exchange_order_id,symbol,symbol_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,signal_role,order_role,position_id,position_event,position_direction,entry_local_order_id,action,side,reduce_only,time_in_force,status,finish_reason,reject_reason,raw_price,order_price,price_text,price_tick,slippage_ticks,order_offset_ticks,quantity,quantity_text,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,contract_multiplier,filled_notional,fill_role,exec_slippage_price,exec_slippage_ticks,exec_slippage_bps,exec_slippage_quote,limit_improvement_ticks,fee_rate_config,fee_quote_estimated,fee_source,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,ack_rtt_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,source_schema,warnings
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712358,t-288230376151712358,615,144115188075856487,235876031642304993,SKYAI_USDT,378,kBinance,378,1781886324603000000,1781886324604029284,1781886324604029801,1781886324604030450,1781886324603000000,1781886324604029284,10847684848337,1030450,1781886324602864000,1781886324603069337,2254678429,1166450,5000000,20000000,true,-,kLead,entry,67,kEntrySubmit,kShort,288230376151712358,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35942,0.35938,0.35938,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,477,98,0,0,0,10,641674,1781886324604250000,1781886324604399000,149000,10847684848454,2254678429,10847684848918,2254678507,,,,,10847684849110,2254678507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781886324604040786,1781886324604682460,1781886324606657878,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712359,t-288230376151712359,616,144115188075856488,235876031642330468,SKYAI_USDT,378,kBinance,378,1781886424694000000,1781886424694549195,1781886424694549447,1781886424694549801,1781886424694000000,1781886424694549195,10847693174382,549801,1781886424693889000,1781886424694087573,2254728625,660801,5000000,20000000,true,-,kLead,entry,68,kEntrySubmit,kShort,288230376151712359,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35517,0.35513,0.35513,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,416,63,0,0,0,10,595103,1781886424694782000,1781886424694905000,123000,10847693174549,2254728735,10847693175034,2254728855,,,,,10847693175285,2254728983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781886424694563941,1781886424695159044,1781886424697944861,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712360,t-288230376151712360,617,144115188075856489,235876031642341911,SKYAI_USDT,378,kBinance,378,1781886477377000000,1781886477378148160,1781886477378148896,1781886477378149802,1781886477377000000,1781886477378148160,10847697643711,1149802,1781886477372364000,1781886477372581067,2254751243,5785802,5000000,20000000,true,-,kLead,entry,69,kEntrySubmit,kShort,288230376151712360,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35304,0.353,0.35300,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,415,64,0,0,0,10,602342,1781886477378389000,1781886477378507000,118000,10847697644450,2254751243,,,,,,,10847697651729,2254751326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781886477378166311,1781886477378768653,1781886477393496059,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712361,t-288230376151712361,618,144115188075856490,235876031642346306,SKYAI_USDT,378,kBinance,378,1781886495409000000,1781886495410085020,1781886495410085570,1781886495410086336,1781886495409000000,1781886495410085020,10847699741099,1086336,1781886495408872000,1781886495409116021,2254759865,1214336,5000000,20000000,true,-,kLead,entry,70,kEntrySubmit,kShort,288230376151712361,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35206,0.35202,0.35202,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,433,93,0,0,0,10,674117,1781886495410327000,1781886495410477000,150000,10847699741336,2254759865,10847699741658,2254759949,,,,,10847699741658,2254759949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781886495410100033,1781886495410774150,1781886495412184872,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712415,t-288230376151712415,672,144115188075856544,235876031642489715,SKYAI_USDT,378,kBinance,378,1781889021741000000,1781889021742004493,1781889021742004951,1781889021742006081,1781889021741000000,1781889021742004493,10847942068623,1006081,1781889021741671000,1781889021741855739,2255042766,335081,5000000,20000000,true,-,kLead,entry,71,kEntrySubmit,kShort,288230376151712415,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.34969,0.34965,0.34965,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,422,71,0,0,0,10,656859,1781889021742231000,1781889021742375000,144000,10847942068626,2255042766,10847942069620,2255043067,,,,,10847942069701,2255043072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781889021742022590,1781889021742679449,1781889021746460711,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712425,t-288230376151712425,682,144115188075856554,235876031642516101,SKYAI_USDT,378,kBinance,378,1781889725706000000,1781889725707115985,1781889725707116339,1781889725707117103,1781889725706000000,1781889725707115985,10848005139352,1117103,1781889725706621000,1781889725706887815,2255094785,496103,5000000,20000000,true,-,kLead,entry,72,kEntrySubmit,kLong,288230376151712425,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.34788,0.34792,0.34792,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,433,100,0,0,0,10,784426,1781889725707315000,1781889725707572000,257000,10848005139551,2255094837,10848005139635,2255094866,,,,,10848005139827,2255094866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781889725707133129,1781889725707917555,1781889725709417164,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712432,t-288230376151712432,689,144115188075856561,235876031642543559,SKYAI_USDT,378,kBinance,378,1781890217213000000,1781890217213703966,1781890217213705096,1781890217213705455,1781890217213000000,1781890217213703966,10848047619320,705455,1781890217212616000,1781890217212863152,2255148594,1089455,5000000,20000000,true,-,kLead,entry,73,kEntrySubmit,kLong,288230376151712432,kOpenLong,kBuy,false,kImmediateOrCancel,kPartiallyCancelled,kImmediateOrCancel,kUnknown,0.34637,0.34641,0.34641,1e-05,4,4,28,28,20,8,8,0.7142857142857142857142857142857143,0.34638,0.34638,10.0,69.276,kNone,0.00001,1,0.2887086064035568900308918208851806,0.002,3,0.0002,0.0138552,config_estimated,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,414,63,0,0,0,10,583782,1781890217213923000,1781890217214040000,117000,10848047619424,2255148594,10848047620523,2255148699,,,,,10848047620523,2255148699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781890217213719760,1781890217214303542,1781890217223289456,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712433,t-288230376151712433,690,144115188075856562,235876031642543589,SKYAI_USDT,378,kGate,378,1781890217223302000,1781890217223516071,1781890217223516550,1781890217223517041,1781890217222000000,1781890217223503535,10848047620628,1517041,1781890217223302000,1781890217223516071,2255148809,215041,5000000,20000000,true,-,kLag,exit,73,kExitSubmit,kLong,288230376151712432,kCloseLong,kSell,true,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.34665,0.34661,0.34661,1e-05,4,4,20,20,0,20,20,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,439,96,0,0,0,10,644272,1781890217223731000,1781890217223861000,130000,10848047620628,2255148809,10848047621022,2255148937,,,,,10848047621196,2255148940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781890217223519007,1781890217224163279,1781890217228929952,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712434,t-288230376151712434,691,144115188075856563,235876031642543654,SKYAI_USDT,378,kBinance,378,1781890217250000000,1781890217251112954,1781890217251113290,1781890217251113634,1781890217250000000,1781890217251112954,10848047625959,1113634,1781890217246147000,1781890217246396526,2255149067,4966634,5000000,20000000,true,-,kLead,exit,73,kExitSubmit,kLong,288230376151712432,kCloseLong,kSell,true,kImmediateOrCancel,kPartiallyCancelled,kImmediateOrCancel,kUnknown,0.34613,0.34609,0.34609,1e-05,4,4,20,20,8,12,12,0.4,0.34609,0.34609,10.0,27.6872,kNone,0.00004,4,1.155635165978100713604714991477191,0.0032,0,0.0002,0.00553744,config_estimated,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,451,97,0,0,0,10,553390,1781890217251312000,1781890217251428000,116000,10848047626106,2255149067,10848047626458,2255149079,,,,,10848047627590,2255149088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781890217251114834,1781890217251668224,1781890217255422191,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712435,t-288230376151712435,692,144115188075856564,235876031642543716,SKYAI_USDT,378,kGate,378,1781890217421809000,1781890217422031513,1781890217422032192,1781890217422032398,1781890217420000000,1781890217421337153,10848047666550,2032398,1781890217421809000,1781890217422031513,2255149192,223398,5000000,20000000,true,-,kLag,exit,73,kExitSubmit,kLong,288230376151712432,kCloseLong,kSell,true,kImmediateOrCancel,kFilled,kUnknown,kUnknown,0.34608,0.34604,0.34604,1e-05,4,4,12,12,12,0,0,1,0.34608,0.34608,10.0,41.5296,kTaker,0,0,0,0,4,0.0002,0.00830592,config_estimated,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,489,148,0,0,0,10,771931,1781890217422234000,1781890217422465000,231000,10848047666679,2255149192,10848047666860,2255149195,,,10848047666860,2255149195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781890217422034416,1781890217422806347,1781890217423981099,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712449,t-288230376151712449,706,144115188075856578,235876031642605353,SKYAI_USDT,378,kBinance,378,1781891631933000000,1781891631934008664,1781891631934009029,1781891631934009478,1781891631933000000,1781891631934008664,10848175563528,1009478,1781891631933311000,1781891631933521644,2255270280,698478,5000000,20000000,true,-,kLead,entry,74,kEntrySubmit,kLong,288230376151712449,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.34803,0.34807,0.34807,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,527,213,0,0,0,10,632619,1781891631934228000,1781891631934359000,131000,10848175563587,2255270394,10848175563841,2255270422,,,,,10848175563841,2255270422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781891631934026104,1781891631934658723,1781891631936356633,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712483,t-288230376151712483,740,144115188075856612,235876031642818804,SKYAI_USDT,378,kBinance,378,1781896051303000000,1781896051303995644,1781896051303996475,1781896051303997570,1781896051303000000,1781896051303995644,10848529979894,997570,1781896051303685000,1781896051303869825,2255688790,312570,5000000,20000000,true,-,kLead,entry,75,kEntrySubmit,kShort,288230376151712483,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.34883,0.34879,0.34879,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,4,true,1936,2701,0,0,0,10,7221343,1781896051304257000,1781896051310971000,6714000,10848529981472,2255689507,,,,,,,10848529982512,2255689770,,,,,,,,,,,kAckRttThreshold,7221343,21404,32735,11844,18793,1,50428,211,1781896051304014429,1781896051304016685,1781896051304016838,1781896051304017274,1781896051304017300,1781896051304024470,1781896051304028509,246,246,0,false,0,true,246,0,1781896051304014720,1781896051311236063,1781896051323306203,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712497,t-288230376151712497,754,144115188075856626,235876031642919501,SKYAI_USDT,378,kBinance,378,1781897753067000000,1781897753068820725,1781897753068821326,1781897753068821954,1781897753067000000,1781897753068820725,10848669236708,1821954,1781897753066982000,1781897753067183251,2255887738,1839954,5000000,20000000,true,-,kLead,entry,76,kEntrySubmit,kShort,288230376151712497,kOpenShort,kSell,false,kImmediateOrCancel,kFilled,kUnknown,kUnknown,0.35069,0.35065,0.35065,1e-05,4,4,28,28,28,0,0,1,0.35069,0.35069,10.0,98.1932,kTaker,0,0,0,0,4,0.0002,0.01963864,config_estimated,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,507,92,0,0,0,10,797457,1781897753069087000,1781897753069243000,156000,10848669236708,2255887745,10848669236708,2255887749,,,10848669236708,2255887749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781897753068837483,1781897753069634940,1781897753072154035,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712498,t-288230376151712498,755,144115188075856627,235876031642919525,SKYAI_USDT,378,kBinance,378,1781897753084000000,1781897753084654323,1781897753084654917,1781897753084655153,1781897753084000000,1781897753084654323,10848669247278,655153,1781897753084066000,1781897753084314312,2255887773,589153,5000000,20000000,true,-,kLead,exit,76,kExitSubmit,kShort,288230376151712497,kCloseShort,kBuy,true,kImmediateOrCancel,kFilled,kUnknown,kUnknown,0.35074,0.35078,0.35078,1e-05,4,4,28,28,28,0,0,1,0.3507639,0.3507639,10.0,98.213892,kTaker,0.0000239,2.39,0.6814164338256258196955009408678793,0.006692,1.61,0.0002,0.0196427784,config_estimated,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,532,118,0,0,0,10,736907,1781897753084870000,1781897753085016000,146000,10848669247278,2255887773,,,,,10848669251276,2255887798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781897753084657110,1781897753085394017,1781897753094310538,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712571,t-288230376151712571,828,144115188075856700,235876031643115299,SKYAI_USDT,378,kBinance,378,1781902319038000000,1781902319039074870,1781902319039075293,1781902319039075725,1781902319038000000,1781902319039074870,10849011677321,1075725,1781902319038695000,1781902319038820483,2256273377,380725,5000000,20000000,true,-,kLead,entry,77,kEntrySubmit,kLong,288230376151712571,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.34699,0.34703,0.34703,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,380,53,0,0,0,10,542810,1781902319039319000,1781902319039425000,106000,10849011677334,2256273377,10849011677993,2256273525,,,,,10849011677993,2256273525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781902319039091800,1781902319039634610,1781902319048355999,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712598,t-288230376151712598,855,144115188075856727,235876031643281453,SKYAI_USDT,378,kBinance,378,1781907905745000000,1781907905746321757,1781907905746322582,1781907905746323774,1781907905745000000,1781907905746321757,10849390949393,1323774,1781907905746166000,1781907905746309271,2256598516,157774,5000000,20000000,true,-,kLead,entry,78,kEntrySubmit,kLong,288230376151712598,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.34626,0.3463,0.34630,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,510,111,0,0,0,10,900126,1781907905746561000,1781907905746767000,206000,10849390949475,2256598516,,,,,,,10849390952835,2256600032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781907905746341061,1781907905747241187,1781907905764981967,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712599,t-288230376151712599,856,144115188075856728,235876031643286863,SKYAI_USDT,378,kBinance,378,1781907920706000000,1781907920706895916,1781907920706896785,1781907920706897474,1781907920706000000,1781907920706895916,10849391838258,897474,1781907920705296000,1781907920705461018,2256609931,1601474,5000000,20000000,true,-,kLead,entry,79,kEntrySubmit,kLong,288230376151712599,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35467,0.35471,0.35471,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,519,95,0,0,0,10,688412,1781907920707139000,1781907920707243000,104000,10849391838332,2256610054,,,,,,,10849391838563,2256610156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781907920706913127,1781907920707601539,1781907920709262329,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712601,t-288230376151712601,858,144115188075856730,235876031643296557,SKYAI_USDT,378,kBinance,378,1781907950043000000,1781907950044085630,1781907950044086417,1781907950044087065,1781907950043000000,1781907950044085630,10849393781405,1087065,1781907950032560000,1781907950032678466,2256628541,11527065,5000000,20000000,true,-,kLead,entry,80,kEntrySubmit,kLong,288230376151712601,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35595,0.35599,0.35599,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,555,140,0,0,0,10,788883,1781907950044315000,1781907950044560000,245000,10849393781505,2256628639,10849393782492,2256629144,,,,,10849393782617,2256629144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781907950044101352,1781907950044890235,1781907950050879316,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712603,t-288230376151712603,860,144115188075856732,235876031643311029,SKYAI_USDT,378,kBinance,378,1781908062078000000,1781908062079330651,1781908062079331480,1781908062079332573,1781908062078000000,1781908062079330651,10849400882374,1332573,1781908062077914000,1781908062078038847,2256655243,1418573,5000000,20000000,true,-,kLead,entry,81,kEntrySubmit,kLong,288230376151712603,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35778,0.35782,0.35782,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,4,true,2677,4434,0,0,0,10,18193077,1781908062079614000,1781908062097211000,17597000,10849400885581,2256656132,,,,,,,10849400886309,2256656578,,,,,,,,,,,kAckRttThreshold,18193077,23685,35317,21650,21650,1,56573,507,1781908062079348868,1781908062079350453,1781908062079350522,1781908062079350895,1781908062079350923,1781908062079360065,1781908062079363887,245,245,0,false,0,true,245,0,1781908062079349148,1781908062097542225,1781908062104526979,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712604,t-288230376151712604,861,144115188075856733,235876031643313395,SKYAI_USDT,378,kBinance,378,1781908072129000000,1781908072130133974,1781908072130134334,1781908072130135076,1781908072129000000,1781908072130133974,10849401406474,1135076,1781908072127730000,1781908072127908957,2256660924,2405076,5000000,20000000,true,-,kLead,entry,82,kEntrySubmit,kLong,288230376151712604,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35917,0.35921,0.35921,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,1972,2917,0,0,0,10,698358,1781908072130392000,1781908072130521000,129000,10849401406541,2256660967,10849401406891,2256661113,,,,,10849401406891,2256661113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781908072130146025,1781908072130844383,1781908072132687271,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712605,t-288230376151712605,862,144115188075856734,235876031643314176,SKYAI_USDT,378,kBinance,378,1781908073158000000,1781908073159506294,1781908073159506990,1781908073159507550,1781908073158000000,1781908073159506294,10849401473471,1507550,1781908073150654000,1781908073150858187,2256662510,8853550,5000000,20000000,true,-,kLead,entry,83,kEntrySubmit,kLong,288230376151712605,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35962,0.35966,0.35966,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,1814,2505,0,0,0,10,730268,1781908073159777000,1781908073159916000,139000,10849401473471,2256662519,10849401473933,2256662526,,,,,10849401474054,2256662616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781908073159512791,1781908073160243059,1781908073162438394,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712608,t-288230376151712608,865,144115188075856737,235876031643334638,SKYAI_USDT,378,kBinance,378,1781908395252000000,1781908395253366397,1781908395253367133,1781908395253367482,1781908395252000000,1781908395253366397,10849421327408,1367482,1781908395253001000,1781908395253160207,2256702541,366482,5000000,20000000,true,-,kLead,entry,84,kEntrySubmit,kLong,288230376151712608,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35653,0.35657,0.35657,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,497,72,0,0,0,10,711798,1781908395253592000,1781908395253736000,144000,10849421327512,2256702541,10849421328440,2256702756,,,,,10849421328440,2256702756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781908395253381670,1781908395254093468,1781908395257224657,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712609,t-288230376151712609,866,144115188075856738,235876031643335140,SKYAI_USDT,378,kBinance,378,1781908395339000000,1781908395340061778,1781908395340062266,1781908395340062988,1781908395339000000,1781908395340061778,10849421333586,1062988,1781908395326035000,1781908395326191408,2256703517,14027988,5000000,20000000,true,-,kLead,entry,85,kEntrySubmit,kShort,288230376151712609,kOpenShort,kSell,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35774,0.3577,0.35770,1e-05,4,4,27,27,0,27,27,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,512,85,0,0,0,10,628999,1781908395340272000,1781908395340379000,107000,10849421333586,2256703517,10849421333684,2256703572,,,,,10849421333684,2256703572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781908395340069802,1781908395340698801,1781908395341705826,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712610,t-288230376151712610,867,144115188075856739,235876031643348236,SKYAI_USDT,378,kBinance,378,1781908767872000000,1781908767873057663,1781908767873058470,1781908767873059010,1781908767872000000,1781908767873057663,10849444566080,1059010,1781908767872594000,1781908767872729462,2256728832,465010,5000000,20000000,true,-,kLead,entry,86,kEntrySubmit,kLong,288230376151712610,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35696,0.357,0.35700,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,4,true,1290,1679,0,0,0,10,7168839,1781908767873325000,1781908767879919000,6594000,10849444566725,2256729040,,,,,,,10849444566895,2256729123,,,,,,,,,,,kAckRttThreshold,7168839,23772,35430,12713,20055,1,50061,200,1781908767873073795,1781908767873075915,1781908767873075959,1781908767873076356,1781908767873076383,1781908767873083466,1781908767873087821,245,245,0,false,0,true,245,0,1781908767873074110,1781908767880242949,1781908767883598791,submitted_v1,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,288230376151712612,t-288230376151712612,869,144115188075856741,235876031643358635,SKYAI_USDT,378,kBinance,378,1781908904074000000,1781908904074968509,1781908904074968821,1781908904074970081,1781908904074000000,1781908904074968509,10849455413552,970081,1781908904074030000,1781908904074170997,2256749497,940081,5000000,20000000,true,-,kLead,entry,87,kEntrySubmit,kLong,288230376151712612,kOpenLong,kBuy,false,kImmediateOrCancel,kCancelled,kImmediateOrCancel,kUnknown,0.35701,0.35705,0.35705,1e-05,4,4,28,28,0,28,28,0,0,0,10.0,,kNone,,,,,,0.0002,,,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,503,85,0,0,0,10,684766,1781908904075224000,1781908904075360000,136000,10849455413629,2256749605,10849455413823,2256749670,,,,,10849455413862,2256749728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781908904074986221,1781908904075670987,1781908904077475482,submitted_v1,
