run_id,latency_key,local_order_id,parent_id,route_id,exchange_order_id,exchange,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,request_send_local_ns,request_send_monotonic_ns,order_encode_done_local_ns,write_complete_local_ns,write_complete_monotonic_ns,ack_local_receive_ns,ack_receive_monotonic_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,place_creation_exchange_ns,feedback_message_exchange_ns,feedback_created_exchange_ns,feedback_updated_exchange_ns,feedback_local_receive_ns,protocol_order_status,cancel_reason,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_write_complete_local_ns,write_complete_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,bitget_creation_to_terminal_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567885,432345564227567885,257,0,1463609381020643328,bitget,DEXEUSDT,135,76,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,269,,1784677589656000000,1784677589657042057,1784677589657042541,1784677589657042954,1784677589656000000,1784677589657042057,11102303212400,1042954,1784677589656000000,1784677589657022472,430233695839,1042954,3000000,500000000,true,-,1784677589657049981,11876643797515758,1784677589657049948,1784677589657059539,11876643797525229,1784677589662477104,11876643802942784,0,1784677589662692030,1784677589660000000,1784677589659000000,1784677589660000000,1784677589659000000,1784677589660000000,1784677589662683428,cancelled,ioc_not_full_cancel,,,,11102303213862,430233696847,,,,,,,11102303213957,430233696847,,,,,,,,,,,0,0,1784677589660000000,5427123,0,5427123,9558,5417555,-1784677589657049981,5642049,214926,484,413,7027,7924,2477104,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567886,432345564227567886,258,0,1463610591387725830,bitget,1000XECUSDT,494,25,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,270,,1784677878230000000,1784677878231503387,1784677878231503816,1784677878231504604,1784677878230000000,1784677878231503387,11102325355528,1504604,1784677878230000000,1784677878231242140,430240181349,1504604,3000000,500000000,true,-,1784677878231516110,11876932371981796,1784677878231516075,1784677878231524587,11876932371990276,1784677878236911314,11876932377376994,0,1784677878237315769,1784677878235000000,1784677878233000000,1784677878235000000,1784677878233000000,1784677878235000000,1784677878237308056,cancelled,ioc_not_full_cancel,,,,11102325356181,430240181950,,,,,,,11102325356318,430240181983,,,,,,,,,,,0,0,1784677878235000000,5395204,0,5395204,8477,5386718,-1784677878231516110,5799659,404455,429,788,11506,12723,1911314,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567887,432345564227567887,259,0,1463611187951972361,bitget,KAITOUSDT,236,13,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,271,,1784678020462000000,1784678020463362346,1784678020463362692,1784678020463363851,1784678020462000000,1784678020463362346,11102336771248,1363851,1784678020296000000,1784678020296288569,200330591086,167363851,3000000,500000000,true,-,1784678020463375636,11877074603841413,1784678020463375602,1784678020463384437,11877074603850126,1784678020469208796,11877074609674475,0,1784678020469381938,1784678020467000000,1784678020465000000,1784678020467000000,1784678020465000000,1784678020467000000,1784678020469374281,cancelled,ioc_not_full_cancel,,,,11102336772429,200330591930,,,,,,,11102336772429,200330591991,,,,,,,,,,,0,0,1784678020467000000,5833160,0,5833160,8801,5824349,-1784678020463375636,6006302,173142,346,1159,11785,13290,2208796,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567888,432345564227567888,260,0,1463611789574549508,bitget,USUSDT,445,9,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,272,,1784678163900000000,1784678163901599852,1784678163901600380,1784678163901601172,1784678163900000000,1784678163901599852,11102347971846,1601172,1784678163900000000,1784678163900933510,664988806882,1601172,3000000,500000000,true,-,1784678163901612179,11877218042077865,1784678163901612144,1784678163901619904,11877218042085594,1784678163907101798,11877218047567480,0,1784678163907318849,1784678163905000000,1784678163903000000,1784678163905000000,1784678163903000000,1784678163905000000,1784678163907312573,cancelled,ioc_not_full_cancel,,,,11102347972755,664988807123,,,,,,,11102347972755,664988807123,,,,,,,,,,,0,0,1784678163905000000,5489619,0,5489619,7725,5481886,-1784678163901612179,5706670,217051,528,792,11007,12327,2101798,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567889,432345564227567889,261,0,1463612593924616196,bitget,BILLUSDT,77,4,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,273,,1784678355673000000,1784678355673982018,1784678355673982653,1784678355673983662,1784678355673000000,1784678355673982018,11102362454759,983662,1784678355673000000,1784678355673776786,430250611705,983662,3000000,500000000,true,-,1784678355673994579,11877409814460267,1784678355673994544,1784678355674002251,11877409814467942,1784678355679321231,11877409819786911,0,1784678355679777761,1784678355677000000,1784678355675000000,1784678355678000000,1784678355675000000,1784678355677000000,1784678355679769689,cancelled,ioc_not_full_cancel,,,,11102362455352,430250611901,,,,,,,11102362455386,430250611928,,,,,,,,,,,0,0,1784678355677000000,5326652,0,5326652,7672,5318969,-1784678355673994579,5783182,456530,635,1009,10917,12561,2321231,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567890,432345564227567890,262,0,1463612852868362280,bitget,SKHYUSDT,502,15,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,274,,1784678417410000000,1784678417411002796,1784678417411003174,1784678417411004419,1784678417410000000,1784678417411002796,11102369983154,1004419,1784678417410000000,1784678417410897721,430252972934,1004419,3000000,500000000,true,-,1784678417411015805,11877471551481492,1784678417411015769,1784678417411025060,11877471551490751,1784678417416459823,11877471556925503,0,1784678417417066813,1784678417414000000,1784678417413000000,1784678417415000000,1784678417413000000,1784678417414000000,1784678417417060257,cancelled,ioc_not_full_cancel,,,,11102369984489,430252973668,,,,,,,11102369984596,430252973668,,,,,,,,,,,0,0,1784678417414000000,5444018,0,5444018,9255,5434752,-1784678417411015805,6051008,606990,378,1245,11386,13009,2459823,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567891,432345564227567891,263,0,1463612866206248980,bitget,SKHYUSDT,502,16,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,275,,1784678420590000000,1784678420590825918,1784678420590826316,1784678420590827481,1784678420590000000,1784678420590825918,11102370470004,827481,1784678420550000000,1784678420550698899,430253131180,40827481,3000000,500000000,true,-,1784678420590837306,11877474731302996,1784678420590837269,1784678420590844257,11877474731309946,1784678420596201466,11877474736667146,0,1784678420596641655,1784678420594000000,1784678420592000000,1784678420594000000,1784678420592000000,1784678420594000000,1784678420596635041,cancelled,ioc_not_full_cancel,,,,11102370472438,430253134072,,,,,,,11102370472502,430253134072,,,,,,,,,,,0,0,1784678420594000000,5364160,0,5364160,6951,5357200,-1784678420590837306,5804349,440189,398,1165,9825,11388,2201466,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567892,432345564227567892,264,0,1463612875475660816,bitget,TAOUSDT,415,4,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,276,,1784678422799000000,1784678422800195577,1784678422800196048,1784678422800197086,1784678422799000000,1784678422800195577,11102371025095,1197086,1784678422498000000,1784678422499207018,374517797259,302197086,3000000,500000000,true,-,1784678422800205747,11877476940671435,1784678422800205714,1784678422800213230,11877476940678919,1784678422805894586,11877476946360267,0,1784678422806015719,1784678422804000000,1784678422802000000,1784678422804000000,1784678422802000000,1784678422804000000,1784678422806010939,cancelled,ioc_not_full_cancel,,,,11102371026903,374517803767,,,,,,,11102371027008,374517803796,,,,,,,,,,,0,0,1784678422804000000,5688839,0,5688839,7483,5681348,-1784678422800205747,5809972,121133,471,1038,8661,10170,1894586,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567893,432345564227567893,265,0,1463612880798232586,bitget,SKHYUSDT,502,17,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,277,,1784678424068000000,1784678424069178953,1784678424069179392,1784678424069180072,1784678424068000000,1784678424069178953,11102371278284,1180072,1784678423949000000,1784678423949256390,430253338909,120180072,3000000,500000000,true,-,1784678424069188733,11877478209654419,1784678424069188699,1784678424069196418,11877478209662106,1784678424074652624,11877478215118304,0,1784678424075127199,1784678424072000000,1784678424071000000,1784678424073000000,1784678424071000000,1784678424072000000,1784678424075122592,cancelled,ioc_not_full_cancel,,,,11102371281414,430253349080,,,,,,,11102371281820,430253349104,,,,,,,,,,,0,0,1784678424072000000,5463891,0,5463891,7685,5456198,-1784678424069188733,5938466,474575,439,680,8661,9780,2652624,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567894,432345564227567894,266,0,1463612948758540328,bitget,SKHYUSDT,502,18,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,278,,1784678440272000000,1784678440272919820,1784678440272920159,1784678440272920969,1784678440272000000,1784678440272919820,11102373287386,920969,1784678440254000000,1784678440254301798,430254289000,18920969,3000000,500000000,true,-,1784678440272931065,11877494413396752,1784678440272931032,1784678440272940519,11877494413406207,1784678440278469370,11877494418935050,0,1784678440279064759,1784678440276000000,1784678440275000000,1784678440277000000,1784678440275000000,1784678440276000000,1784678440279058612,cancelled,ioc_not_full_cancel,,,,11102373288765,430254290406,,,,,,,11102373289015,430254290479,,,,,,,,,,,0,0,1784678440276000000,5538305,0,5538305,9454,5528843,-1784678440272931065,6133694,595389,339,810,10096,11245,2469370,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567895,432345564227567895,267,0,1463613038697000968,bitget,UBUSDT,438,12,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,279,,1784678461714000000,1784678461715427949,1784678461715428582,1784678461715428920,1784678461714000000,1784678461715427949,11102375446071,1428920,1784678461705000000,1784678461706129783,374518207761,10428920,3000000,500000000,true,-,1784678461715436490,11877515855902175,1784678461715436455,1784678461715443957,11877515855909645,1784678461720973562,11877515861439241,0,1784678461721527760,1784678461719000000,1784678461717000000,1784678461719000000,1784678461717000000,1784678461719000000,1784678461721521521,cancelled,ioc_not_full_cancel,,,,11102375447597,374518208723,,,,,,,11102375447670,374518208758,,,,,,,,,,,0,0,1784678461719000000,5537072,0,5537072,7467,5529596,-1784678461715436490,6091270,554198,633,338,7570,8541,1973562,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567896,432345564227567896,268,0,1463614140188340235,bitget,KORUUSDT,497,3,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,280,,1784678724330000000,1784678724331412930,1784678724331413311,1784678724331414174,1784678724330000000,1784678724331412930,11102407666425,1414174,1784678724330000000,1784678724330919767,430267919548,1414174,3000000,500000000,true,-,1784678724331425789,11877778471891475,1784678724331425755,1784678724331434617,11877778471900307,1784678724336871401,11877778477337081,0,1784678724337124258,1784678724335000000,1784678724333000000,1784678724335000000,1784678724333000000,1784678724335000000,1784678724337116457,cancelled,ioc_not_full_cancel,,,,11102407668097,430267920398,,,,,,,11102407668097,430267920427,,,,,,,,,,,0,0,1784678724335000000,5445612,0,5445612,8828,5436774,-1784678724331425789,5698469,252857,381,863,11615,12859,1871401,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567897,432345564227567897,269,0,1463614192453562376,bitget,DEXEUSDT,135,77,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,281,,1784678736791000000,1784678736792745523,1784678736792745869,1784678736792746297,1784678736791000000,1784678736792745523,11102409100578,1746297,1784678736792000000,1784678736792294857,430268392248,746297,3000000,500000000,true,-,1784678736792752668,11877790933218356,1784678736792752634,1784678736792758853,11877790933224541,1784678736798204725,11877790938670404,0,1784678736798597111,1784678736796000000,1784678736794000000,1784678736796000000,1784678736794000000,1784678736796000000,1784678736798591282,cancelled,ioc_not_full_cancel,,,,11102409102014,430268393372,,,,,,,11102409102066,430268393683,,,,,,,,,,,0,0,1784678736796000000,5452057,0,5452057,6185,5445863,-1784678736792752668,5844443,392386,346,428,6371,7145,2204725,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567898,432345564227567898,270,0,1463614542195601412,bitget,USUSDT,445,10,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,282,,1784678820176000000,1784678820177492798,1784678820177493140,1784678820177493972,1784678820176000000,1784678820177492798,11102418597758,1493972,1784678820155000000,1784678820156010744,664999491980,22493972,3000000,500000000,true,-,1784678820177504128,11877874317969815,1784678820177504094,1784678820177511529,11877874317977218,1784678820182908190,11877874323373870,0,1784678820183255107,1784678820181000000,1784678820179000000,1784678820181000000,1784678820179000000,1784678820181000000,1784678820183248817,cancelled,ioc_not_full_cancel,,,,11102418598809,664999492859,,,,,,,11102418598886,664999492859,,,,,,,,,,,0,0,1784678820181000000,5404062,0,5404062,7401,5396652,-1784678820177504128,5750979,346917,342,832,10156,11330,1908190,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567899,432345564227567899,271,0,1463614573917122566,bitget,USUSDT,445,11,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,283,,1784678827739000000,1784678827740487058,1784678827740487465,1784678827740488703,1784678827739000000,1784678827740487058,11102419690080,1488703,1784678827740000000,1784678827740391134,664999691300,488703,3000000,500000000,true,-,1784678827740499350,11877881880965037,1784678827740499316,1784678827740508092,11877881880973782,1784678827745898631,11877881886364311,0,1784678827746126653,1784678827744000000,1784678827742000000,1784678827744000000,1784678827742000000,1784678827744000000,1784678827746121257,cancelled,ioc_not_full_cancel,,,,11102419690933,664999691623,,,,,,,11102419690976,664999691635,,,,,,,,,,,0,0,1784678827744000000,5399281,0,5399281,8742,5390529,-1784678827740499350,5627303,228022,407,1238,10647,12292,1898631,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567900,432345564227567900,272,0,1463614870316003333,bitget,DEXEUSDT,135,78,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,284,,1784678898406000000,1784678898407299080,1784678898407299451,1784678898407300888,1784678898406000000,1784678898407299080,11102427985502,1300888,1784678898402000000,1784678898402726780,430274563557,5300888,3000000,500000000,true,-,1784678898407311920,11877952547777607,1784678898407311886,1784678898407320502,11877952547786191,1784678898412852067,11877952553317746,0,1784678898413144892,1784678898411000000,1784678898409000000,1784678898411000000,1784678898409000000,1784678898411000000,1784678898413138518,cancelled,ioc_not_full_cancel,,,,11102427986989,430274563933,,,,,,,11102427987024,430274563933,,,,,,,,,,,0,0,1784678898411000000,5540147,0,5540147,8582,5531555,-1784678898407311920,5832972,292825,371,1437,11032,12840,1852067,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567901,432345564227567901,273,0,1463614922564448265,bitget,SNDKUSDT,503,7,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,285,,1784678910863000000,1784678910864551680,1784678910864552050,1784678910864553002,1784678910863000000,1784678910864551680,11102429393218,1553002,1784678910864000000,1784678910864403501,430275028084,553002,3000000,500000000,true,-,1784678910864563677,11877965005029364,1784678910864563642,1784678910864571931,11877965005037621,1784678910870027416,11877965010493096,0,1784678910870513605,1784678910868000000,1784678910866000000,1784678910868000000,1784678910866000000,1784678910868000000,1784678910870507768,cancelled,ioc_not_full_cancel,,,,11102429396582,430275029368,,,,,,,11102429396822,430275030066,,,,,,,,,,,0,0,1784678910868000000,5463739,0,5463739,8254,5455475,-1784678910864563677,5949928,486189,370,952,10675,11997,2027416,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567902,432345564227567902,274,0,1463615072548565034,bitget,SKHYNIXUSDT,501,4,kShort,entry,kOpenShort,kSell,false,kFilled,kUnknown,kUnknown,286,,1784678946622000000,1784678946623497282,1784678946623497671,1784678946623498554,1784678946622000000,1784678946623497282,11102433762801,1498554,1784678946622000000,1784678946622961971,430276496356,1498554,3000000,500000000,true,-,1784678946623508817,11878000763974504,1784678946623508784,1784678946623517078,11878000763982767,1784678946629130342,11878000769596021,0,1784678946629321786,1784678946627000000,1784678946625000000,1784678946627000000,1784678946625000000,1784678946627000000,1784678946629315565,filled,,,,,11102433766881,430276497995,,,,,11102433767011,430276497995,,,,,,,,,,,,,0,0,1784678946627000000,5621525,0,5621525,8261,5613254,-1784678946623508817,5812969,191444,389,883,10263,11535,2130342,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567903,432345564227567903,274,0,1463615072636645403,bitget,SKHYNIXUSDT,501,4,kShort,exit,kCloseShort,kBuy,true,kCancelled,kImmediateOrCancel,kUnknown,287,,1784678946643000000,1784678946644439891,1784678946644440385,1784678946644440851,1784678946643000000,1784678946644439891,11102433777858,1440851,1784678946643000000,1784678946643925812,430276501256,1440851,3000000,500000000,true,-,1784678946644443586,11878000784909266,1784678946644443560,1784678946644448319,11878000784913998,1784678946649802063,11878000790267742,0,1784678946650198075,1784678946648000000,1784678946646000000,1784678946648000000,1784678946646000000,1784678946648000000,1784678946650194518,cancelled,ioc_not_full_cancel,,,,11102433781488,430276502426,,,,,,,11102433781887,430276502434,,,,,,,,,,,0,0,1784678946648000000,5358477,0,5358477,4733,5353744,-1784678946644443586,5754489,396012,494,466,2735,3695,1802063,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567904,432345564227567904,274,0,1463615072666005531,bitget,SKHYNIXUSDT,501,4,kShort,exit,kCloseShort,kBuy,true,kCancelled,kImmediateOrCancel,kUnknown,288,,1784678946651000000,1784678946651711028,1784678946651711349,1784678946651711620,1784678946651000000,1784678946651565141,11102433782857,711620,1784678946651000000,1784678946651711028,430276502802,711620,3000000,500000000,true,-,1784678946651713856,11878000792179543,1784678946651713829,1784678946651717719,11878000792183399,1784678946656953951,11878000797419631,0,1784678946657282890,1784678946655000000,1784678946653000000,1784678946655000000,1784678946653000000,1784678946655000000,1784678946657279763,cancelled,ioc_not_full_cancel,,,,11102433786593,430276503801,,,,,,,11102433786593,430276503887,,,,,,,,,,,0,0,1784678946655000000,5240095,0,5240095,3863,5236232,-1784678946651713856,5569034,328939,321,271,2236,2828,1953951,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567905,432345564227567905,274,0,1463615072733114416,bitget,SKHYNIXUSDT,501,4,kShort,exit,kCloseShort,kBuy,true,kFilled,kUnknown,kUnknown,289,,1784678946667000000,1784678946667766547,1784678946667766942,1784678946667767271,1784678946667000000,1784678946667766547,11102433791191,767271,1784678946667000000,1784678946667498760,430276505516,767271,3000000,500000000,true,-,1784678946667769842,11878000808235530,1784678946667769816,1784678946667773849,11878000808239529,1784678946673107705,11878000813573385,0,1784678946673561805,1784678946671000000,1784678946669000000,1784678946671000000,1784678946669000000,1784678946671000000,1784678946673558602,filled,,,,,11102433794368,430276506367,,,,,11102433794643,430276506367,,,,,,,,,,,,,0,0,1784678946671000000,5337863,0,5337863,4007,5333856,-1784678946667769842,5791963,454100,395,329,2571,3295,2107705,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567906,432345564227567906,275,0,1463615364371460112,bitget,KAITOUSDT,236,14,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,290,,1784679016199000000,1784679016199873395,1784679016199873735,1784679016199874701,1784679016199000000,1784679016199873395,11102442315386,874701,1784679016194000000,1784679016195170602,200333966801,5874701,3000000,500000000,true,-,1784679016199885797,11878070340351484,1784679016199885763,1784679016199893518,11878070340359198,1784679016205289710,11878070345755390,0,1784679016205552162,1784679016203000000,1784679016201000000,1784679016203000000,1784679016201000000,1784679016203000000,1784679016205546015,cancelled,ioc_not_full_cancel,,,,11102442316583,200333967133,,,,,,,11102442316638,200333967133,,,,,,,,,,,0,0,1784679016203000000,5403913,0,5403913,7721,5396192,-1784679016199885797,5666365,262452,340,966,11096,12402,2289710,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567907,432345564227567907,276,0,1463616142347743236,bitget,BTWUSDT,95,21,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,291,,1784679201683000000,1784679201683425770,1784679201683426197,1784679201683427389,1784679201683000000,1784679201683425770,11102463259497,427389,1784679201677000000,1784679201678184239,430285852466,6427389,3000000,500000000,true,-,1784679201683439570,11878255823905349,1784679201683439536,1784679201683446083,11878255823911773,1784679201688918372,11878255829384051,0,1784679201689030434,1784679201687000000,1784679201685000000,1784679201687000000,1784679201685000000,1784679201687000000,1784679201689021990,cancelled,ioc_not_full_cancel,,,,11102463260468,430285853773,,,,,,,11102463260637,430285853773,,,,,,,,,,,0,0,1784679201687000000,5478802,0,5478802,6513,5472278,-1784679201683439570,5590864,112062,427,1192,12181,13800,1918372,0,0,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,20260721_142306_bitget_combined46_n6_fanout1_12h:432345564227567908,432345564227567908,277,0,1463616162694311936,bitget,BTWUSDT,95,22,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,292,,1784679206533000000,1784679206534273043,1784679206534273662,1784679206534274347,1784679206533000000,1784679206534273043,11102463633081,1274347,1784679206301000000,1784679206301361248,430285971475,233274347,3000000,500000000,true,-,1784679206534285029,11878260674750716,1784679206534284994,1784679206534293083,11878260674758775,1784679206539559499,11878260680025179,0,1784679206539879161,1784679206537000000,1784679206536000000,1784679206538000000,1784679206536000000,1784679206537000000,1784679206539872228,cancelled,ioc_not_full_cancel,,,,11102463634121,430285975890,,,,,,,11102463634121,430285975890,,,,,,,,,,,0,0,1784679206537000000,5274470,0,5274470,8054,5266404,-1784679206534285029,5594132,319662,619,685,10682,11986,2559499,0,0,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
