run_id,local_order_id,parent_id,route_id,text_order_id,request_sequence,encoded_request_id,exchange_order_id,exchange,symbol,symbol_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,signal_role,order_role,position_id,position_event,position_direction,entry_local_order_id,action,side,reduce_only,time_in_force,status,finish_reason,reject_reason,raw_price,order_price,price_text,price_tick,slippage_ticks,order_offset_ticks,quantity,quantity_text,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,contract_multiplier,filled_notional,fill_role,exec_slippage_price,exec_slippage_ticks,exec_slippage_bps,exec_slippage_quote,limit_improvement_ticks,fee_rate_config,fee_quote_estimated,fee_source,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,ack_rtt_ns,request_send_monotonic_ns,order_encode_done_local_ns,write_complete_local_ns,write_complete_monotonic_ns,ack_receive_monotonic_ns,place_creation_exchange_ns,protocol_order_status,cancel_reason,feedback_message_exchange_ns,feedback_created_exchange_ns,feedback_updated_exchange_ns,feedback_local_receive_ns,feedback_local_receive_monotonic_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,source_schema,warnings
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,SKHYUSDT,502,,,1784661203650000000,1784661203651333435,1784661203651333951,1784661203651334327,1784661203650000000,1784661203651333435,11101119605100,1334327,1784661203650000000,1784661203650957843,429904512992,1334327,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,170.46,170.46,170.46,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,6.5e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784661677936000000,1784661677937540844,1784661677937555026,1784661677937555468,1784661677936000000,1784661677937540844,11101159072605,1555468,1784661677936000000,1784661677936731409,429917633546,1555468,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.076207,0.076207,0.076207,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784661828166000000,1784661828167078662,1784661828167079034,1784661828167080133,1784661828166000000,1784661828167078662,11101170467455,1080133,1784661814888000000,1784661814888450018,374432627448,13279080133,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,stale_lag_quote,0.028088,0.028093,0.028093,1e-06,5,5,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,USUSDT,445,,,1784661843505000000,1784661843505933860,1784661843505944186,1784661843505944589,1784661843505000000,1784661843505933860,11101171501701,944589,1784661843464000000,1784661843464452685,664809931381,41944589,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,0.041642,0.041642,0.041642,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784662135080000000,1784662135080934395,1784662135080934816,1784662135080935636,1784662135080000000,1784662135080934395,11101194386273,935636,1784662134300000000,1784662134300920030,429929776292,780935636,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.076461,0.076448,0.076448,1e-06,13,13,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784662135080000000,1784662135080936049,1784662135080940506,1784662135080940864,1784662135080000000,1784662135080936049,11101194386328,940864,1784662134300000000,1784662134300920030,429929776292,780940864,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.076461,0.076448,0.076448,1e-06,13,13,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BSBUSDT,91,,,1784662251831000000,1784662251832000140,1784662251832000524,1784662251832001596,1784662251831000000,1784662251832000140,11101203815278,1001596,1784662246228000000,1784662246228796995,429933382335,5604001596,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,stale_lag_quote,0.13759,0.13762,0.13762,1e-05,3,3,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BSBUSDT,91,,,1784662251832000000,1784662251833024100,1784662251833024514,1784662251833025124,1784662251832000000,1784662251833024100,11101203815388,1025124,1784662246228000000,1784662246228796995,429933382335,5605025124,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,stale_lag_quote,0.13759,0.13762,0.13762,1e-05,3,3,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BSBUSDT,91,,,1784662251832000000,1784662251833025625,1784662251833025994,1784662251833026320,1784662251832000000,1784662251833025625,11101203815419,1026320,1784662246228000000,1784662246228796995,429933382335,5605026320,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,stale_lag_quote,0.13759,0.13762,0.13762,1e-05,3,3,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784662524207000000,1784662524208013350,1784662524208013736,1784662524208014460,1784662524207000000,1784662524208013350,11101226370188,1014460,1784662515286000000,1784662515287076023,429941313241,8922014460,3000000,500000000,false,stale_lag_quote,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,stale_lag_quote,0.075359,0.075346,0.075346,1e-06,13,13,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784662524210000000,1784662524210831276,1784662524210831792,1784662524210832225,1784662524210000000,1784662524210831276,11101226370653,832225,1784662524209000000,1784662524209581363,429941578337,1832225,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.074872,0.074872,0.074872,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784662524210000000,1784662524211459808,1784662524211460212,1784662524211460434,1784662524210000000,1784662524211459808,11101226370735,1460434,1784662524209000000,1784662524209581363,429941578337,2460434,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.074872,0.074872,0.074872,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BTWUSDT,95,,,1784662524210000000,1784662524211460745,1784662524211461374,1784662524211461566,1784662524210000000,1784662524211460745,11101226370759,1461566,1784662524209000000,1784662524209581363,429941578337,2461566,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.074872,0.074872,0.074872,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,SKHYUSDT,502,,,1784662595972000000,1784662595973110638,1784662595973120767,1784662595973121067,1784662595972000000,1784662595973110638,11101233429576,1121067,1784662595972000000,1784662595972766926,429943784544,1121067,3000000,500000000,true,-,,entry,0,,,,kOpenShort,kSell,false,,kRejected,,parallel_limit,171.36,171.36,171.36,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,6.5e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,TACUSDT,411,,,1784662853677000000,1784662853678393277,1784662853678403779,1784662853678404293,1784662853677000000,1784662853678393277,11101253695923,1404293,1784662853666000000,1784662853666950386,374439200887,12404293,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.003099,0.003099,0.003099,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,TACUSDT,411,,,1784662853678000000,1784662853678905517,1784662853678905873,1784662853678906218,1784662853678000000,1784662853678905517,11101253695975,906218,1784662853666000000,1784662853666950386,374439200887,12906218,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.003099,0.003099,0.003099,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,ZECUSDT,480,,,1784663001378000000,1784663001379121158,1784663001379132355,1784663001379132740,1784663001378000000,1784663001379121158,11101264240767,1132740,1784663001378000000,1784663001378821992,429955176632,1132740,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,532.36,532.36,532.36,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,ZECUSDT,480,,,1784663001378000000,1784663001379389674,1784663001379390212,1784663001379390474,1784663001378000000,1784663001379389674,11101264240819,1390474,1784663001379000000,1784663001379271572,429955176720,390474,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,532.52,532.52,532.52,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,ZECUSDT,480,,,1784663001378000000,1784663001379390389,1784663001379391087,1784663001379391627,1784663001378000000,1784663001379390389,11101264240881,1391627,1784663001379000000,1784663001379271572,429955176720,391627,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,532.52,532.52,532.52,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,ZECUSDT,480,,,1784663001378000000,1784663001379391852,1784663001379392212,1784663001379392559,1784663001378000000,1784663001379391852,11101264241018,1392559,1784663001379000000,1784663001379271572,429955176720,392559,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,532.52,532.52,532.52,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,ZECUSDT,480,,,1784663001379000000,1784663001380097457,1784663001380097875,1784663001380098112,1784663001379000000,1784663001380097457,11101264241417,1098112,1784663001379000000,1784663001380019640,429955176936,1098112,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,532.65,532.65,532.65,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784663096814000000,1784663096814953894,1784663096814965257,1784663096814965909,1784663096814000000,1784663096814953894,11101270774535,965909,1784663096748000000,1784663096748937774,374440574392,66965909,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.028152,0.028152,0.028152,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784663096814000000,1784663096815504498,1784663096815504841,1784663096815505212,1784663096814000000,1784663096815504498,11101270774581,1505212,1784663096748000000,1784663096748937774,374440574392,67505212,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.028152,0.028152,0.028152,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784663096815000000,1784663096815961209,1784663096815961635,1784663096815961961,1784663096815000000,1784663096815961209,11101270774682,961961,1784663096748000000,1784663096748937774,374440574392,67961961,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.028152,0.028152,0.028152,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784663096815000000,1784663096815961881,1784663096815962637,1784663096815962989,1784663096815000000,1784663096815961881,11101270774699,962989,1784663096748000000,1784663096748937774,374440574392,67962989,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.028152,0.028152,0.028152,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784663096815000000,1784663096815963068,1784663096815963520,1784663096815963932,1784663096815000000,1784663096815963068,11101270774714,963932,1784663096748000000,1784663096748937774,374440574392,67963932,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.028152,0.028152,0.028152,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784663096815000000,1784663096815963803,1784663096815964414,1784663096815964808,1784663096815000000,1784663096815963803,11101270774715,964808,1784663096748000000,1784663096748937774,374440574392,67964808,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.028152,0.028152,0.028152,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784663096815000000,1784663096816453774,1784663096816454156,1784663096816454474,1784663096815000000,1784663096816453774,11101270774720,1454474,1784663096748000000,1784663096748937774,374440574392,68454474,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.028152,0.028152,0.028152,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784663096816000000,1784663096816455748,1784663096816456169,1784663096816456509,1784663096816000000,1784663096816455748,11101270774773,456509,1784663096748000000,1784663096748937774,374440574392,68456509,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.028152,0.028152,0.028152,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784663096816000000,1784663096816456610,1784663096816457064,1784663096816457429,1784663096816000000,1784663096816456610,11101270774778,457429,1784663096748000000,1784663096748937774,374440574392,68457429,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.028152,0.028152,0.028152,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784663096816000000,1784663096816918272,1784663096816918599,1784663096816918997,1784663096816000000,1784663096816918272,11101270774791,918997,1784663096816000000,1784663096816485587,374440575352,918997,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.028155,0.028155,0.028155,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,BASUSDT,67,,,1784663096816000000,1784663096816919559,1784663096816920087,1784663096816920412,1784663096816000000,1784663096816919559,11101270774830,920412,1784663096816000000,1784663096816485587,374440575352,920412,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,0.028155,0.028155,0.028155,1e-06,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,DRAMUSDT,495,,,1784663400374000000,1784663400375199723,1784663400375200073,1784663400375200638,1784663400374000000,1784663400375199723,11101295453603,1200638,1784663400369000000,1784663400369356100,429965973234,6200638,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,58.84,58.84,58.84,0.01,0,0,0,0,,,,,,,1.0,,,,,,,,6.5e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,DEXEUSDT,135,,,1784664676506000000,1784664676507107180,1784664676507119740,1784664676507120296,1784664676506000000,1784664676507107180,11101409738525,1120296,1784664676483000000,1784664676484074839,430004046463,24120296,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,7.835,7.835,7.835,0.001,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,DEXEUSDT,135,,,1784664676508000000,1784664676508567912,1784664676508568368,1784664676508568714,1784664676508000000,1784664676508567912,11101409738978,568714,1784664676508000000,1784664676508551989,430004046804,568714,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,7.835,7.835,7.835,0.001,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,DEXEUSDT,135,,,1784664681184000000,1784664681184782484,1784664681184793567,1784664681184794030,1784664681184000000,1784664681184782484,11101410087645,794030,1784664680853000000,1784664680853831217,430004141124,331794030,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,7.919,7.919,7.919,0.001,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,DEXEUSDT,135,,,1784664681184000000,1784664681185704574,1784664681185704975,1784664681185705330,1784664681184000000,1784664681185704574,11101410088081,1705330,1784664681185000000,1784664681185581835,430004144463,705330,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,7.93,7.93,7.93,0.001,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,0,,,,,,,bitget,DEXEUSDT,135,,,1784664681185000000,1784664681186044518,1784664681186044888,1784664681186045261,1784664681185000000,1784664681186044518,11101410088248,1045261,1784664681185000000,1784664681185920439,430004144543,1045261,3000000,500000000,true,-,,entry,0,,,,kOpenLong,kBuy,false,,kRejected,,parallel_limit,7.938,7.938,7.938,0.001,0,0,0,0,,,,,,,1.0,,,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intent_rejected_v1,
